id_comisaria;oficio;fecha_denuncia;fecha_formalizacion;expediente;calificacion;hora;fecha_audiencia;remitira;oficioremitido;fecha_audienciaremision;ministerio;c_instancia;asistencialegal;psicologia;id_modulo;medida_file
73; 046-2019;2018-12-25;2019-01-04;00394-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
89; 4971-2018;2018-12-30;2019-01-04;00395-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
73; 047-2019;2018-12-25;2019-01-04;00396-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
89; 4960-2018;2019-01-01;2019-01-04;00397-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
73; 051-2019;2018-12-25;2019-01-04;00398-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
89; 4957-2018;2018-12-31;2019-01-04;00399-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
73; 038-2019;2018-01-02;2019-01-04;00400-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
32; 018-2019;2019-01-01;2019-01-04;00401-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
32; 3901-2018;2018-11-20;2019-01-04;00402-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
32; 3947-2018;2018-11-24;2019-01-04;00403-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
32; 4050-2018;2018-11-26;2019-01-04;00404-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
88; 022-2019;2019-01-03;2019-01-04;00405-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
88; 021-2019;2019-01-03;2019-01-04;00406-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
25; 5369-2018;2018-12-29;2019-01-04;00407-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
25; 5371-2018;2018-12-28;2019-01-04;00408-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
25; 5373-2018;2018-12-28;2019-01-04;00409-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
25; 5375-2018;2018-12-28;2019-01-04;00410-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
25; 5379-2018;2018-12-28;2019-01-04;00411-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
25; 5377-2018;2018-12-28;2019-01-04;00412-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
25; 056-2019;2019-01-03;2019-01-04;00413-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
73; 1914-2018;2018-12-30;2019-01-04;00414-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
140;;2019-01-04;2019-01-04;00415-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
73; 1918-2018;2018-12-31;2019-01-04;00416-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
49; 015-2018;2019-01-02;2019-01-04;00417-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
32; 4052-2018;2018-11-27;2019-01-04;00418-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
49; 013-2019;2019-01-02;2019-01-04;00419-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
32; 4053-2018;2018-11-28;2019-01-04;00420-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
49; 014-2019;2019-01-02;2019-01-04;00421-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
140;;2019-01-04;2019-01-04;00422-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
118; 3810-2018;2019-01-04;2019-01-04;00423-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
49; 023-2019;2018-01-03;2019-01-04;00424-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
118; 3875-2018;2019-01-04;2019-01-04;00425-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
49; 024-2019;2019-01-03;2019-01-04;00427-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
118; 3752-2018;2019-01-04;2019-01-04;00428-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
32; 4361-2018;2018-12-12;2019-01-04;00429-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
49; 025-2019;2019-01-04;2019-01-04;00430-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
49; 026-2018;2018-01-03;2019-01-04;00431-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
32; 4362-2018;2018-12-13;2019-01-04;00432-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
118; 0013-2019;2019-01-04;2019-01-04;00433-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
32; 4363-2018;2018-12-14;2019-01-04;00434-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
32; 4364-2018;2018-12-14;2019-01-04;00435-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
89; 4959-2018;2018-12-30;2019-01-04;00436-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
118; 3854-2018;2019-01-04;2019-01-04;00437-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
32; 4368-2018;2018-12-18;2019-01-04;00438-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
118; 3853-2018;2019-01-04;2019-01-04;00439-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
89; 0026-2019;2019-01-02;2019-01-04;00440-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
140;;2019-01-04;2019-01-04;00441-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
118; 0014-2019;2019-01-04;2019-01-04;00442-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
89; 0027-2019;2019-01-03;2019-01-04;00443-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
118; 0012-2019;2019-01-04;2019-01-04;00444-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
118; 3871-2018;2019-01-04;2019-01-04;00445-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
118; 3851-2018;2019-01-04;2019-01-04;00446-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
118; 3852-2018;2019-01-04;2019-01-04;00447-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
118; 3861-2018;2019-01-04;2019-01-04;00448-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
118; 3860-2018;2019-01-04;2019-01-04;00449-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
118; 3859-2018;2019-01-04;2019-01-04;00450-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
118; 3848-2018;2019-01-04;2019-01-04;00451-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
118; 3858-2018;2019-01-04;2019-01-04;00452-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
118; 3857-2018;2019-01-04;2019-01-04;00453-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
118; 3856-2018;2019-01-04;2019-01-04;00454-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
118; 3855-2018;2019-01-04;2019-01-04;00455-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
118; 3838-2018;2019-01-04;2019-01-04;00456-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
74; 0054-2019;2019-01-01;2019-01-04;00458-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
118; 0026-2019;2019-01-02;2019-01-04;00459-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
118; 0025-2019;2019-01-02;2019-01-04;00460-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
118; 0038-2019;2018-12-30;2019-01-04;00461-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
74; 0055-2019;2019-01-02;2019-01-04;00462-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
118; 0040-2019;2018-01-03;2019-01-04;00463-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
118; 0039-2019;2019-01-03;2019-01-04;00464-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
140;;2018-12-28;2019-01-04;00465-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
74; 0049-2019;2019-01-01;2019-01-04;00466-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
140;;2019-01-04;2019-01-04;00467-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
118; 13-2019;2019-01-01;2019-01-04;00468-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
118; 18-2019;2019-01-03;2019-01-04;00469-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
74; 37-2018;2018-12-30;2019-01-04;00470-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
118; 19-2019;2019-01-03;2019-01-04;00471-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
118; 058-2019;2018-01-03;2019-01-04;00472-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
140;;2018-12-20;2019-01-04;00473-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
118; 057-2018;2018-01-03;2019-01-04;00474-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
74; 0038-2018;2019-01-03;2019-01-04;00475-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
118; 060-2018;2018-01-03;2019-01-04;00476-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
140;;2018-12-10;2019-01-04;00477-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
30; 054-2018;2018-01-03;2019-01-04;00478-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
74; 39-2019;2019-01-03;2019-01-04;00480-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
30; 056-2019;2019-01-03;2019-01-04;00481-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
74; 40-2019;2019-01-03;2019-01-04;00482-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
30; 043-2019;2018-12-31;2019-01-04;00483-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
30; 024-2018;2018-01-02;2019-01-04;00484-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
74; 42-2019;2019-01-03;2019-01-04;00485-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
48;;2019-01-04;2019-01-04;00486-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
74; 43-2019;2019-01-03;2019-01-04;00487-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
30; 047-2019;2019-01-03;2019-01-04;00488-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
74; 47-2019;2019-01-03;2019-01-04;00489-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
74; 50-2019;2019-01-03;2019-01-04;00490-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
89; 022-2019;2019-12-30;2019-01-04;00491-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
52; 886-2018;2018-12-10;2019-01-04;00492-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
52; 887-2018;2018-12-15;2019-01-04;00493-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
89; 023-2019;2019-01-02;2019-01-04;00494-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
52; 005-2018;2018-12-27;2019-01-04;00495-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
89; 024-2019;2019-01-02;2019-01-04;00496-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
74; 15-2019;2019-01-01;2019-01-04;00497-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
29; 010-2019;2019-01-03;2019-01-04;00498-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
90; 37-2019;2019-01-03;2019-01-04;00500-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
29; 1807-2018;2018-12-11;2019-01-04;00501-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
48; 176-2019;2019-01-03;2019-01-04;00502-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
26; 4581-2018;2018-12-23;2019-01-04;00503-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
89; 9830-2018;2018-11-20;2019-01-04;00505-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
26; 46-2018;2018-01-03;2019-01-04;00506-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
26; 029-2019;2019-01-01;2019-01-04;00507-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
89; 030-2019;2019-01-03;2019-01-04;00508-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
89; 11079-2018;2018-12-18;2019-01-04;00509-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
89; 28-2019;2019-10-03;2019-01-04;00510-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
32; 063-2018;2019-01-03;2019-01-04;00511-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
26; 027-2019;2019-01-01;2019-01-04;00512-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
26; 045-2019;2018-01-03;2019-01-04;00513-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
26; 044-2019;2019-01-03;2019-01-04;00514-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
26; 043-2019;2018-12-24;2019-01-04;00515-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
26; 048-2019;2019-01-03;2019-01-04;00516-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
26; 4580-2018;2018-12-24;2019-01-04;00517-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
26; 036-2019;2019-01-03;2019-01-04;00520-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
90; 35-2019;2019-01-03;2019-01-04;00521-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
90; 41-2019;2019-01-03;2019-01-04;00523-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
26; 4579-2018;2018-12-28;2019-01-04;00524-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
26; 4578-2018;2018-12-29;2019-01-04;00526-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
26; 4583-2018;2018-12-29;2019-01-04;00528-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
26; 4582-2018;2018-12-29;2019-01-04;00529-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
26; 4584-2018;2018-12-30;2019-01-04;00530-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
118; 3881-2018;2018-12-31;2019-01-04;00531-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
118; 3868-2018;2018-12-28;2019-01-04;00532-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
73; 9247-2018;2018-12-29;2019-01-04;00533-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
26; 049-2019;2018-01-01;2019-01-04;00534-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
73; 9260-2018;2018-12-25;2019-01-04;00535-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
26; 037-2018;2019-01-01;2019-01-04;00536-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
118; 3831-2018;2018-12-27;2019-01-04;00537-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
73; 9254-2018;2018-12-29;2019-01-04;00538-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
26; 050-2019;2019-01-01;2019-01-04;00539-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
118; 3840-2018;2018-12-27;2019-01-04;00540-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
118; 3839-2018;2018-12-25;2019-01-04;00541-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
118; 3866-2018;2018-12-29;2019-01-04;00542-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
26; 0051-2019;2019-01-01;2019-01-04;00543-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
73; 9258-2018;2018-12-30;2019-01-04;00544-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
118; 3867-2018;2018-12-29;2019-01-04;00545-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
26; 0052-2019;2019-01-01;2019-01-04;00546-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
140; 024-2019;2018-12-30;2019-01-04;00547-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
26; 0053-2019;2019-01-01;2019-01-04;00548-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
140; 0025-2018;2018-12-28;2019-01-04;00549-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
73; 9257-2018;2018-12-31;2019-01-04;00550-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
140; 0017-2018;2019-01-02;2019-01-04;00551-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
26; 0054-2019;2019-01-01;2019-01-04;00552-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
140; 0012-2019;2018-12-31;2019-01-04;00553-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
73; 9153-2018;2018-12-23;2019-01-04;00554-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
140; 13-2019;2019-01-01;2019-01-04;00555-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
73; 0083-2018;2018-12-29;2019-01-04;00556-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
73; 0082-2018;2018-12-29;2019-01-04;00557-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
73; 0081-2018;2018-12-29;2019-01-04;00558-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
73; 0080-2018;2018-12-29;2019-01-04;00559-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
73; 0078-2018;2018-12-31;2019-01-04;00560-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
48; 0034-2019;2019-01-03;2019-01-04;00561-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
73; 0077-2018;2018-12-29;2019-01-04;00562-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
48; 0017-2019;2019-01-02;2019-01-04;00563-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
48; 0024-2018;2019-01-02;2019-01-04;00564-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
48; 0025-2018;2019-01-01;2019-01-04;00565-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
48; 0026-2019;2019-01-02;2019-01-04;00566-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
73; 0079-2018;2018-12-31;2019-01-04;00567-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
48; 0019-2019;2019-01-02;2019-01-04;00568-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
48; 0020-2019;2019-01-02;2019-01-04;00569-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
48; 0018-2019;2019-01-02;2019-01-04;00570-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
48; 0032-2019;2019-01-03;2019-01-04;00571-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
48; 0028-2019;2018-12-31;2019-01-04;00572-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
48; 0027-2019;2018-12-31;2019-01-04;00573-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
140;;;2019-01-04;00574-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
140;;;2019-01-05;00575-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
140;;;2019-01-05;00576-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
140; 30867-2018-5°;;2019-01-07;00577-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
74; 081-2019;2019-01-05;2019-01-07;00578-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
48; 113-2019;2019-01-04;2019-01-07;00579-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
48; 107-2019;2019-01-04;2019-01-07;00580-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
48; 109-2019;2019-01-04;2019-01-07;00581-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
75;;;2019-01-07;00582-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
75;;;2019-01-07;00583-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
75;;;2019-01-07;00584-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
75;;;2019-01-07;00585-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
48; 110-2019;2019-01-04;2019-01-07;00586-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
48; 111-2019;2019-01-04;2019-01-07;00587-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
25; 052-2019;2018-12-28;2019-01-07;00588-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
25; 63-2019;2019-01-02;2019-01-07;00589-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
25; 66-2018;2019-01-03;2019-01-07;00590-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
25; 80-2019;2019-01-02;2019-01-07;00591-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
48; 112-2019;2019-01-04;2019-01-07;00592-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
25; 78-2019;2019-01-02;2019-01-07;00593-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
25; 82-2019;2019-01-02;2019-01-07;00594-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
25; 84-2019;2019-01-02;2019-01-07;00595-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
48; 114-2019;2019-01-04;2019-01-07;00596-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
25; 86-2019;2019-01-02;2019-01-07;00597-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
25; 88-2019;2018-12-28;2019-01-07;00598-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
25; 89-2019;2019-01-03;2019-01-07;00599-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
25; 94-2018;2019-01-02;2019-01-07;00600-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
120; 90-2019;2019-01-04;2019-01-07;00601-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
120; 4126-2018;2018-12-21;2019-01-07;00602-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
48; 108-2019;2019-01-04;2019-01-07;00603-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
120; 60-2019;2019-01-05;2019-01-07;00604-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
120; 31-2019;2019-01-03;2019-01-07;00605-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
120; 13-2019;2019-01-03;2019-01-07;00606-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
120; 52-2019;2019-01-05;2019-01-07;00607-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
48; 061-2019;2019-01-03;2019-01-07;00608-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
48; 060-2019;2019-01-03;2019-01-07;00609-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
49; 36-2019;2019-01-06;2019-01-07;00610-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
73; 122-2018;2018-12-03;2019-01-07;00611-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
73; 216-2018;2018-12-31;2019-01-07;00612-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
48; 035-2019;2018-12-30;2019-01-07;00613-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
73; 215-2019;2018-12-31;2019-01-07;00614-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
73; 214-2018;2019-01-05;2019-01-07;00615-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
48; 036-2019;2019-01-03;2019-01-07;00616-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
73; 213-2018;2018-12-31;2019-01-07;00617-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
34; 012-2019;2019-01-04;2019-01-07;00619-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
34; 21-2019;2019-01-03;2019-01-07;00620-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
73; 18-2019;2018-12-13;2019-01-07;00622-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
140; 031-2019;2019-01-01;2019-01-07;00624-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
140; 036-2018;2019-01-01;2019-01-07;00625-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
140; 32-2019;2019-01-01;2019-01-07;00626-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
140; 030-2019;2018-12-31;2019-01-07;00627-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
73; 9222-2018;2018-12-02;2019-01-07;00628-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
140;;2019-01-07;2019-01-07;00629-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
140; 134-2019;2018-12-26;2019-01-07;00630-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
24;;2019-01-04;2019-01-07;00631-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
73; 9223-2018;2018-12-02;2019-01-07;00632-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
25; 138-2018;2019-01-06;2019-01-07;00633-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
140; 103-2018-3;2018-01-07;2019-01-07;00634-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
140;;2019-01-07;2019-01-07;00635-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
25; 116-2018;2019-01-05;2019-01-07;00636-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
24; 033-2019;2018-01-05;2019-01-07;00637-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
25; 107-2018;2019-01-05;2019-01-07;00638-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
25; 135-2019;2019-01-06;2019-01-07;00639-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
25; 134 -2018;2019-01-06;2019-01-07;00640-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
32; 067-2018;;2019-01-07;00641-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
32; 056-2019;2019-01-04;2019-01-07;00642-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
140;;2019-01-07;2019-01-07;00643-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
32; 046-2018;2019-01-02;2019-01-07;00644-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
32; 035-2019;2019-01-02;2019-01-07;00645-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
32; 028-2019;2019-01-02;2019-01-07;00646-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
32; 081-2019;2019-01-05;2019-01-07;00647-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
73; 9224-2018;2018-12-02;2019-01-07;00648-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
32; 122-2018;2019-01-06;2019-01-07;00649-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
32; 030-2019;2019-01-02;2019-01-07;00650-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
